Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,
IDA total,IDA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,8087508806.91135,8667057534.35863,9541483721.28248,10770205894.944,10561963743.9467,12510085440.9283,15968983985.7361,25916634875.2611,25169754505.6571,29022296012.7066,34957752283.0342,34572648475.9907,45707105624.6335,60715381234.6621,53621217451.683,45646567403.383,40175130707.9736,40910332596.0026,41771318962.8669,41164045145.4114,48571742249.5192,48704035169.4109,57686527397.371,61981925851.0381,65819349807.776,66156865290.629,60313837396.2455,62885055556.3637,80799087249.1071,87144694042.3508,92668560064.9925,85703039113.6115,87828321485.3362,108531781128.157,105691387000.319,111493981761.239,130061905719.296,152009357502.26,182808210295.021,243447122636.414,262303014474.194,332355061017.96,270485954005.878,367140633773.452,456718282784.046,479414736918.712,436853079828.308,464415511020.986,377421358113.075,354683156662.479,409163259656.439,453516318041.872,,
IDA blend,IDB,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,2562962833.92112,2705190411.48486,2540541034.32985,2681490733.26696,3121131463.30616,3691994567.49279,3656676103.81813,4797891728.52678,6616291192.06424,13082477496.1303,11398028848.0996,13761294397.3219,17332375410.401,15895937258.1857,22747674151.3592,34530755821.5437,29308542471.7518,24072298551.6794,19319945622.7626,19257630973.6315,19510744565.6372,17854476941.6494,23032100791.1855,23264517270.1905,30488689519.5419,31705265700.9604,35312709447.7439,34826933403.4611,28420648740.777,28922858906.0378,38721723332.0514,42022950405.709,45507811510.4142,37570331910.4775,39243057775.2774,53794339180.5772,49711456559.8207,51382143102.5447,62921456408.6773,69534639369.2901,86107646676.6016,128163435241.055,123988338040.193,165141682893.351,122990087654.577,176823338660.002,234558182727.562,248255323444.513,196022130587.997,207328146624.912,139830592929.493,118481408285.768,136947098633.775,164277364771.896,,
Indonesia,IDN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,497382748.732514,769173673.299209,751533742.331288,1175342465.75342,1345889842.73232,1816385542.16867,3263373493.9759,7482168674.6988,6868915662.6506,8264096385.54217,10760963855.4217,11251894892.7774,15453888931.6105,22088390908.4785,23629067635.2529,20176590282.7474,22488286937.0563,23177770004.1644,20279854572.5697,16387068862.1352,18661070326.1201,21110162562.0037,24640067882.5837,28982531189.7617,33063806609.367,38801726176.401,42274397859.4989,46896633113.5023,53185312942.0389,58717201041.7111,60106038403.5787,50555726234.5501,49720260589.8075,67621169165.827,62625875833.9076,63956798804.501,71553141044.9888,82744351781.0167,97387627234.8393,113143424880.155,127226102177.005,152090401421.802,130357798591.185,183480563627.391,235095130017.567,225744402474.106,218308408827.835,210820082760.734,182158299305.401,177886012771.598,204999366082.648,218498866082.377,,
IDA only,IDX,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29949232875.8158,29887898852.9165,30807896267.2439,31907229191.6467,34053041657.7408,42158915781.8654,45196106505.6038,47196924700.6784,48862481148.7273,49218894556.9024,54703286637.5547,56344940882.0099,60654489165.6849,67428284499.4455,83274640535.74,97488317828.7911,115386441357.891,139301479587.102,166828632896.597,148573068705.637,190574988136.411,220930878331.158,229654963423.933,242628201545.072,259086721450.87,241664361269.09,241465973261.672,278253316265.382,292682567323.03,,
Isle of Man,IMN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1652701652.70165,1688401688.40169,1757701757.70176,2072702072.70207,2104202104.2021,1969760604.7879,1900000000,2022666666.66667,2144000000,2170666666.66667,2361333333.33333,2469898946.46313,2878172457.50653,3599135190.13099,4808415667.78675,5560820024.49904,6868196413.18819,7754744525.54745,8670273695.49852,10326383041.9494,11439539833.7726,11485654131.2966,12009388988.7104,12741342694.5045,13330753440.7915,12217464494.0919,12937864153.5995,15638662913.9839,17899797605.808,20770717303.6297,22639774911.5525,22943398073.2995,25486060890.6036,27466578243.4169,32361287610.239,39068859788.0594,40803024157.2021,44459245982.728,46426482685.1663,52544410650.2485,60878396865.5263,60963525504.4702,73452725999.4092,90838365703.7158,126647719432.562,160837835640.201,199973922363.783,253077318576.18,288902151603.701,273751836387.128,375353472834.938,447383950836.263,448400543291.471,472180427427.899,468346037554.217,416787832621.795,439642787829.497,498107447446.199,536623875500.015,,
Not classified,INX,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,1454713286.71329,1647964354.15868,1954551730.92054,2545049971.05923,3009301786.04309,3624898432.05575,3914805830.73875,4973659019.09603,6547734068.25732,8154123307.54352,9647829098.55964,8965732538.97832,9241996199.41874,9750543799.54977,10718900034.1472,11493861081.0361,14098607778.7198,17787862827.7154,20998869466.1068,23122497153.7002,26973256089.6183,27672816453.2894,32659491491.3574,33215376671.706,38803597408.7161,50831600378.7879,56772634198.5887,63903020893.0277,76059819558.1474,85474947901.1293,94350575732.4489,104034596510.067,115762642668.925,132827528668.172,156134966352.123,168438063922.398,183349585121.064,218046241582.261,231348890288.56,220333632814.671,228856072932.63,246474987998.536,235146136455.154,247284126236.368,284384975639.34,355527858356.201,363078143483.406,405291753559.461,467881973572.886,,
"Iran, Islamic Rep.",IRN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,581541416.50165,607915176.237624,680443017.821782,755608234.983498,882202285.148515,1000884205.94059,1106379247.52475,1306819827.06271,1507260405.28053,1756492440.92409,2026823485.14851,3172763372.93729,3936283735.9736,9056140483.72579,21889677076.525,21091425210.5155,25319975895.6546,24821052416.4412,18308804922.3129,24176515151.4722,12961626484.1076,12431487008.1348,21524982662.3407,22725836919.3378,18359078549.9772,16006784597.5859,7802605538.86349,12271835669.726,8964962592.00989,11841502481.8584,16573631049.4271,,,16197325830.8709,20321213940.5656,20900063457.4499,24315730858.1923,19682874297.9673,13986840980.1622,21963669399.3289,23526115003.4898,24491811633.614,31402849782.6087,37814191933.2181,48018138114.7989,68684788609.2606,79540915795.9865,100918493002.571,107921993809.129,94038986373.5181,118843286439.714,149568368955.099,144496521228.728,125649792890.138,100541169143.431,76184687614.6045,93867660645.449,113240667700.078,,,
Iraq,IRQ,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,1225147017.64212,1687411598.30269,1519074797.23641,2378672829.31661,7029800203.1832,7042668472.73959,10185912631.2225,11148662377.2435,13467998645.4453,23617676938.7064,33905858449.0349,12149678293.2611,11224455611.3903,9994853650.69154,12011257639.1123,12141202959.1509,7776777098.74558,13146027661.6275,12305242843.358,14418140881.3123,13848182695.4005,,,,,,,,,,,,,,20610853097.199,27149419157.6087,33242357811.5201,40777440220.0217,66238928162.0152,43994500000,54598900000,82505400000,96898668089.2191,93100000000,97000000000,62728271351.4641,56139715352.4316,74401071770.4058,98591704614.1743,,
Iceland,ISL,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,233403409.090909,247179204.545455,289636528.438704,404493176.5228,468893646.823412,461359336.369551,568048141.845529,716305576.507266,903769171.185128,1066704083.94782,1182341337.33533,1191331330.8048,1016617860.17893,1081525778.09265,1072642408.42817,1183251878.56711,1516684742.67836,1864331471.77148,1910725645.13879,1873815600.13885,2144153354.79155,2130770641.54871,2113685362.46718,2007806087.58165,2251420702.7296,2493202373.72028,2658457142.85714,2689823907.71787,2871531720.74303,2915176783.6727,2899576890.20047,3040593605.72176,3302574885.69381,3728058130.076,4480162918.1228,5111368384.78479,5305963961.24252,7104605058.15315,7274936299.78658,6403939044.01869,7113368298.67962,8301011806.68896,8100784829.7181,8576815577.60995,9149131983.07618,9008379951.03391,9822037167.00344,11290682062.4659,12219355349.4616,,
Israel,ISR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,1532000000,1597000000,2141500000,2674000000,3731250000,3693333333.33333,4200625000,5575500000,6456823529.41177,7612560000,8973470588.23529,9198587719.29824,8632234567.90124,8851987544.48399,9629545702.59209,10198922894.2234,11178268113.9938,13255986015.3016,14621717555.8196,15659559382.1749,17523657623.2517,17213774867.2722,19669420641.6982,21077097311.0491,23954773205.8052,27571480755.8197,29755302816.6808,31990781005.3922,33140443672.5349,38228132473.3676,47072572535.7467,40928026250.0892,39832200599.4343,43969829384.5107,52997322623.8286,58113510261.3811,62817900264.8234,72404274482.1207,83127647714.6042,68854614347.8371,81250877580.0854,92365862638.1878,92461158743.3595,98534149105.3358,99559381485.0786,93564341151.7517,94710242412.144,101328343214.387,109123703377.656,,
Italy,ITA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,17194741325.8984,19424023096.1298,23697033864.5418,28263781135.8353,36967363501.042,42652567319.0985,45043912770.4117,55073253675.6638,68300726899.384,88125533908.1799,96339527243.9521,93313281723.7268,90239862562.6342,90083429755.2269,91976627947.9832,95474838150.289,119777358098.454,144899857783.089,156726915798.869,171957047699.69,215684612475.76,212306182456.688,230753561194.03,217241820598.007,240410653818.444,289818376322.358,311106537834.107,299911323328.786,305612133377.941,290478798210.1,293137645107.794,299327248322.148,310148691887.822,366810496613.995,432951701018.128,456971272229.822,509838539706.436,604759102107.857,644399443386.553,490819811058.627,535084697851.79,615914456420.621,592296659208.263,613128022773.867,628498583012.693,545555493736.337,550131830748.184,603573762180.527,655446922819.415,,
Jamaica,JAM,Exports of goods and services (current US$),NE.EXP.GNFS.CD,232379252.414952,249069438.611228,256772644.547109,282449951.00098,300424051.51897,323533529.329413,410751784.964301,413835956.917978,399255970.238809,437897515.900636,466818672.74691,520773294.908742,614592833.876222,601285460.992908,847321526.784732,1008689913.10087,861511384.886151,967330326.696733,1072383782.63638,1207842248.41342,1368305770.74211,1405804423.48715,1252890928.48322,1291947003.4158,1319189408.54215,1173209045.4431,1345412391.83614,1531795068.07371,1670334930.58339,1921108571.52804,2207168708.24053,2044050810.1473,2198847359.72162,2382795698.92473,3010844097.32652,3352842998.58557,3334013422.81879,3399380456.20952,3367967257.84447,3455357142.85714,3485422469.82358,3264084201.38889,3175999175.93737,3441463835.66373,3811085751.54874,3952160000,4776418816.38847,5096320973.34878,5738046907.1458,4160817852.28817,4142696749.05185,4386641596.86123,4469328381.58509,4361405965.66263,4344149024.87504,4245565949.50149,4478412406.57101,5132360928.22619,5964662473.85962,,
Jordan,JOR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,553313253.012048,694503492.256301,870746073.298429,1136197136.19714,1579389056.73045,1913438256.6586,1901276595.74468,1761498209.85954,1940962288.68661,1980486568.67714,1811714285.71429,2233973412.11226,2727224151.74993,2365993734.77202,2489227060.41886,2493170803.34851,2677110914.97499,2831721749.17015,2996135680.54959,3479452054.79452,3663187588.15233,3571932299.01269,3548236953.45557,3533709449.92948,3538928067.70099,3781805359.6615,4544146685.4725,4829901269.39351,5955712270.80395,6634978843.44147,8111847672.77856,9279830747.53173,12415386783.1478,11061126760.5634,12751830985.9155,13743802816.9014,14307464788.7324,14227605633.8028,15524929577.4648,14102112676.0563,13584225352.1127,14297183098.5916,15050704225.3521,,
Japan,JPN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,22026785840.8333,26966713727.4483,32270972031.1044,41576284284.9345,62536307378.2236,63986133888.3882,76182443148.1778,90568192249.8231,108052061240.714,116997148837.273,145104895104.895,172133957389.231,157932877703.936,165328697491.534,189757601911.398,194350282012.176,226862362760.934,251695445510.328,294098322534.933,308906500517.525,320166445085.208,350773940717.128,378844907237.431,404340733359.833,441812660090.521,488883643987.429,458190957638.002,465703619032.506,424400692714.504,454007135658.275,519273793561.019,440213809225.625,453412607267.043,517443189414.621,624622665052.268,666349114756.002,719102350573.047,789869515555.801,877807071435.137,655016933828.221,857109901329.889,919000611151.979,902241999043.109,820552895623.522,850777160708.391,773029478086.501,800719531904.188,863818609300.986,917124471549.633,,
Kazakhstan,KAZ,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18432373393.0772,8870943454.42593,7876567831.99989,7940654090.65963,7418919320.52607,7739646727.42336,6716763867.04149,7163702484.89044,10353710600.3753,10166983108.4166,11576893016.1431,14928759197.6777,22654791781.5268,30386570590.006,41291971410.7609,51704436894.0436,76257057403.5405,48243324765.91,65502334498.3204,89503257382.3086,91747467851.4545,91381254223.3838,87108779033.8503,52581510794.9684,43714755377.6011,55964356244.306,67300826385.863,,
Kenya,KEN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,246049901.369913,259433896.004885,278123874.512932,296813881.020969,333479880.323256,313319874.404475,377439848.701727,350839859.364439,397879840.508274,430639827.376303,478239808.29566,509319796.428952,560279775.966529,685432764.625841,1001288176.96366,972056798.314511,1127505379.78032,1571184005.4499,1534663179.45836,1605552323.51733,2144500526.72449,2087869962.01319,1714496080.37013,1551597959.75086,1656202769.96947,1552098224.32647,1871195192.4321,1698200957.2833,1869200100.29808,1907852234.53692,2202462461.61179,2204292981.28901,2155748038.29058,2237655076.69656,2647693121.92911,2948351560.76827,3035628835.90797,2975495234.26832,2842655387.82143,2686592359.60424,2742778003.4263,2977896209.54367,3273521678.34299,3590023638.48266,4283010819.23566,5341992929.56967,5935981292.85667,7004914019.51347,8138887724.37561,7416382252.55973,8262811548.69423,9072837988.17261,11205421267.8162,10978241559.4459,11243137683.088,10620449487.4132,9902132321.3575,10439798899.3423,11582815557.1745,,
Kyrgyz Republic,KGZ,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781250000,908333333.333333,824375000,680113636.363636,567538461.538462,489454732.510288,561760456.125278,676860146.910557,600501762.428492,527140642.416943,573185350.355847,560092476.958169,635535283.252412,742293893.688681,941138691.60631,942411696.145987,1182432651.19082,2012051033.99855,2752393737.73056,2565386524.83096,2471698687.89474,3380167259.37773,2932959610.25008,3099060450.34797,2796701463.63465,2350024277.83147,2440818089.62713,2638474037.52467,2649044237.16922,,
Cambodia,KHM,Exports of goods and services (current US$),NE.EXP.GNFS.CD,88571428.5714286,82857142.8571429,91428571.4285714,125714285.714286,117142857.142857,100000000,71428571.4285714,85714285.7142857,91428571.4285714,68075117.370892,41411595.2466691,,,,,,,,,,,,,,,,,,,,,,,406842504.946077,719965851.766,1073111830.1371,889438538.644162,1157570060.48264,974763067.891374,1426037338.31186,1821397244.68085,2093243559.45464,2374299969.16007,2632863068.25836,3395176611.33381,4032880210.23824,4989881264.85103,5643664446.08896,6784981006.62708,5119870899.20978,6080135276.71889,6938312829.37046,8136084082.96554,9500429495.11453,10456414664.8421,11140147276.578,12353909274.8139,13459486712.6914,15117115447.4112,,
Kiribati,KIR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,8350898.20359281,16679982.8791554,59432058.2022999,37235240.2146878,23185873.1516559,21621202.0403637,24820876.7311434,26118935.8372457,18459120.9291733,12675706.7340841,10818135.7135612,10481801.8018018,16809302.3255814,9526084.22375864,10251871.657754,9856322.64388741,9813579.1858739,9705993.99019453,8053859.96409336,10416342.1093628,10020564.0423032,9700530.39575684,10645781.5470098,11355967.3832469,8939666.64058221,13221908.8615111,11076014.5746953,12960000,7960111.31725417,9891745.11223751,14016353.3630338,15900836.6301317,12470583.9093984,16078350.5154639,12048192.7710843,22188519.789139,22129927.8644523,20691389.7987833,20409924.7844432,27182877.7720474,24938910.7475668,15736628.6927978,19379844.9612403,20359101.4950041,31222123.1043711,24524831.3917842,,,
